artist_id,artist_name,genres,gender,category
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,pov: indie,male,Solo Act
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock,classic rock,hard rock,mellow gold,rock,soft rock,yacht rock",,Band
4SsVbpTthjScTS7U2hmr1X,Arcángel,"latin hip hop,reggaeton,trap latino,urbano latino",male,Solo Act
2LRoIwlKmHjgvigdNGBHNo,Feid,"colombian pop,pop reggaeton,reggaeton,reggaeton colombiano,trap latino,urbano latino",male,Solo Act
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",male,Solo Act
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,"reggaeton,trap latino,urbano latino",male,Solo Act
52iwsT98xCoGgiGntTiR7K,Quevedo,"rap canario,trap latino,urbano latino",male,Solo Act
6LqNN22kT3074XbTVUrhzX,Kesha,"dance pop,pop",female,Solo Act
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,"puerto rican pop,reggaeton,trap latino,urbano latino",male,Solo Act
1GKIlPFdcewHtpDVCQ8zmJ,Brray,"reggaeton,reggaeton flow,trap latino,urbano latino",male,Solo Act
5NHm4TU5Twz7owibYxJfFU,King,"desi pop,hindi hip hop",male,Solo Act
5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,"cumbia,latin alternative,latin rock,pop electronico,tropical alternativo",,Band
1Ts9of7VPZElwPQnqnDSfW,Lyanno,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",male,Solo Act
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,"corrido,corridos tumbados,sad sierreno,sierreno",,Band
3MZsBdqDrRTJihTHQrO6Dq,Joji,viral pop,male,Solo Act
56oDRnqbIiwx4mymNEv7dS,Lizzo,"escape room,minnesota hip hop,pop,trap queen",female,Solo Act
6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,musica chihuahuense,,Band
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,k-pop girl group,,Band
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,"alt z,canadian contemporary r&b,canadian pop,pop",female,Solo Act
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,"pop,viral pop",male,Solo Act
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,"k-pop,k-pop girl group,pop",,Band
3hXocXy7cs7SZ1JLZUgKBp,MC MENOR SG,funk viral,,Unknown
5C01hDqpEmrmDfUhX9YWsH,FIFA Sound,football,,Unknown
33yjk1kQbu7otNngO5pQb8,MC MENOR HR,funk rj,,Unknown
65tpb4BwAnD3HOUs8MC6TB,DJ ESCOBAR,"funk mtg,funk viral",,Unknown
6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,japanese teen pop,,Unknown
0BHm7qbh3ENxvXzkQAG7MP,Mari Fernandez,"agronejo,arrocha,arrochadeira,forro",female,Solo Act
1X6ORK7IekgmyjV6IFPszP,Gustavo Mioto,"arrocha,sertanejo,sertanejo universitario",male,Solo Act
41QLxRXlc2NwfJZkHGHKid,Israel & Rodolffo,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",,Band
66ihevNkSYNzRAl44dx6jJ,Carin Leon,"corrido,musica mexicana,sad sierreno,sierreno",male,Solo Act
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,"electro latino,reggaeton,trap latino,urbano latino",,Band
0GgyFUpOyzWDRDqx8FCTDN,Baby Rasta,"reggaeton,trap latino,urbano latino",male,Solo Act
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,"colombian pop,reggaeton colombiano,trap latino,urbano latino",male,Solo Act
2CKOmarVWvWqkNWUatHCex,Ana Castela,"agronejo,sertanejo,sertanejo pop",female,Solo Act
2NZD6Gqfk60GEcAAnJKVsR,Stars Music Chile,urbano chileno,,Unknown
1Yj5Xey7kTwvZla8sqdsdE,Cris Mj,"mambo chileno,urbano chileno",male,Solo Act
2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,"argentine hip hop,r&b argentino,trap argentino,trap latino,urbano latino",female,Solo Act
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,"reggaeton,reggaeton colombiano,trap latino,urbano latino",male,Solo Act
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,classic oklahoma country,male,Solo Act
1bAftSH8umNcGZ0uyV7LMg,Duki,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino",male,Solo Act
4yjm4SvYqC5FFuLbB6TyHr,Bellakath,"reggaeton mexicano,urbano latino",female,Solo Act
0rjms710nwQTdrQheXHJfz,Standly,urbano chileno,,Unknown
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"dance pop,pop",male,Solo Act
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,modern indie pop,,Unknown
69bG9tC62d8oTFC9aTTosn,New West,toronto indie,,Band
027TpXKGwdXP7iwbjUSpV8,The Walters,"chicago indie,pov: indie",,Band
56ZTgzPBDge0OvCGgMO3OY,Beach House,"baltimore indie,dream pop,dreamo,indie rock,indietronica,modern dream pop,pov: indie",,Band
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"boy band,pop,post-teen pop,talent show",,Band
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"bedroom pop,pop,pov: indie",male,Solo Act
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,"ambient pop,dream pop,el paso indie,shoegaze",,Band
7I3bkknknQkIiatWiupQgD,Beach Weather,pov: indie,,Band
75i9GaW2MJUgt4BkdUnuUY,MC Ryan SP,funk paulista,male,Solo Act
1yR65psqiazQpeM79CcGh8,Marília Mendonça,"arrocha,sertanejo,sertanejo universitario",female,Solo Act
7rnLNmWx3ibYo5uQcghVgQ,Mc RF,funk rj,male,Solo Act
6nVcHLIgY5pE2YCl8ubca1,Jhayco,"reggaeton,trap latino,urbano latino",male,Solo Act
6Ka3TKKRqhWwbmuxjhrmo6,mc jhenny,"funk mandelao,funk rj",,Solo Act
1vCWHaC5f2uS3yhpwWbIA6,Avicii,"dance pop,edm,pop,pop dance",male,Solo Act
3abT87tqQ4Q5PA5nw6CYyH,Ángela Aguilar,"mariachi,musica mexicana,ranchera",female,Solo Act
7iK8PXO48WeuP03g8YR51W,Myke Towers,"reggaeton,trap latino,urbano latino",male,Solo Act
5B8ApeENp4bE4EE3LI8jK2,Yuridia,"latin arena pop,latin pop,mexican pop",female,Solo Act
7iJl63aJyNd8C6NZlMv6kp,Tchakabum,"axe,pagode",,Band
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,"album rock,classic rock,hard rock,rock",,Band
4r63FhuTkUYltbVAg5TQnk,DaBaby,"hip hop,north carolina hip hop,pop rap,rap,trap",male,Solo Act
6WIjKbyqeO9MkfNMFJsF50,Dj LK da Escócia,funk rj,,Unknown
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,modern bollywood,male,Solo Act
687cZJR45JO7jhk1LHIbgq,Tems,"afro r&b,alte,nigerian pop",female,Solo Act
1wRPtKGflJrBx9BmLsSwlU,Pritam,"filmi,indian instrumental,modern bollywood",male,Solo Act
4IndUOBCZYZg61557iq2A9,Maldy,"reggaeton flow,urbano latino",male,Solo Act
6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",,Band
1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,"agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario",,Band
0Q8NcsJwoCbZOHHW63su5S,Mora,"trap latino,urbano latino",,Unknown
5NGO30tJxFlKixkPSgXcFE,The Police,"album rock,classic rock,permanent wave,rock",,Band
53A0W3U0s8diEn9RhXQhVz,Keane,"neo mellow,piano rock,pop rock",,Band
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,"dance pop,pop",female,Solo Act
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,"filmi,modern bollywood",male,Solo Act
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,"anime,j-pop",,Unknown
4Ly0KABsxlx4fNj63zJTrF,Seafret,folk-pop,,Band
4IWBUUAFIplrNtaOHcJPRM,James Arthur,"pop,talent show,uk pop",male,Solo Act
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,"bedroom pop,bedroom soul",male,Solo Act
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,"corrido,sierreno",male,Solo Act
0elWFr7TW8piilVRYJUe4P,Natanael Cano,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",male,Solo Act
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,"new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop",,Band
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"latin hip hop,reggaeton,trap latino,urbano latino",male,Solo Act
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,"edmonton indie,lo-fi indie,pov: indie",male,Solo Act
3l9G1G9MxH6DaRhwLklaf5,Oscar Maydon,"corrido,corridos tumbados,sierreno",,Unknown
7Gi6gjaWy3DxyilpF1a8Is,Junior H,"corrido,corridos tumbados,musica mexicana,sad sierreno,sierreno",male,Solo Act
2IMZYfNi21MGqxopj9fWx8,Rels B,"r&b en espanol,spanish hip hop,trap latino,urbano espanol,urbano latino",male,Solo Act
03R5vvmqjPsxS7Y5be6IAY,MC Lipivox,funk viral,,Unknown
6udveWUgX4vu75FF0DTrXV,TAEYANG,"k-pop,korean r&b",male,Solo Act
04gDigrS5kc9YWfZHwBETP,Maroon 5,pop,,Band
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",male,Solo Act
2aBp5B1hhPlvVWbocbfA6x,Dj Aurélio,funk viral,,Unknown
6TtI28JVtV3RufOCwLvHod,MC K.K,funk mandelao,,Solo Act
6Eni0bpQP6Z3G2CIN7VJRh,Dj TG Beats,funk viral,,Unknown
0mA4dkNGiN4fqTBi2SLlAv,Edgardo Nuñez,"corrido,corridos tumbados,sad sierreno,sierreno",,Unknown
4VIvfOurcf0vuLRxLkGnIG,Bradley Cooper,hollywood,male,Solo Act
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,"k-pop,k-pop boy group",,Band
5kfgervAs5bJUOC0vbYB12,Mc Pelé,,male,Solo Act
60XHOAhvEBiV6BGBOv8ClM,La Joaqui,"argentine hip hop,rap latina",female,Solo Act
4EMRE0wdcc2xjv1PCmTqUU,MC Menor MT,"deboxe,funk mandelao,funk mtg",,Solo Act
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"edm,electro house,pop dance",male,Solo Act
0pVJXCGsBydS7rq0R4w4hm,Yuri Redicopa,"funk 150 bpm,funk mtg",,Solo Act
7vXDAI8JwjW531ouMGbfcp,TINI,"latin pop,latin viral pop,pop argentino",female,Solo Act
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,"melodic rap,rap,trap",male,Solo Act
5lal0BjsooQ7ON4t7B73bp,DJ Jeeh FDC,funk mtg,male,Solo Act
7n2Ycct7Beij7Dj7meI4X0,TWICE,"k-pop,k-pop girl group,pop",,Band
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,"filmi,modern bollywood",female,Solo Act
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,"bachata,latin hip hop,latin pop,urbano latino",male,Solo Act
0niAkxgT6y57bRbT0Ge94z,LiL CaKe,"trap argentino,trap triste",male,Solo Act
4xd7mLI7urqrxELaXhAvzw,Shekhar Ravjiani,"filmi,modern bollywood",male,Solo Act
7KVJCU4z5L4EUHILL8aMxR,Leo Santana,"arrocha,axe,forro,pagode baiano,pop nacional",male,Solo Act
1n9EM0Y4A89vuRiA93gSS9,Kaifi Khalil,"balochi pop,pakistani pop",male,Solo Act
6OP8Y0UsezppFkU1hZU6EJ,El Chachito,"corrido,corridos tumbados",male,Solo Act
0uxYECT7XqHNccQAg5Uhe4,Nico Valdi,,,Unknown
3FgHkfb3IqG4WKuVe1xCXM,Sukriti Kakar,"desi pop,filmi,modern bollywood",,Unknown
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"conscious hip hop,hip hop,rap,west coast rap",male,Solo Act
0m3D4grap8VFSzbJMqgNVk,Kumaar,modern bollywood,male,Solo Act
6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,"filmi,modern bollywood",male,Solo Act
28ExwzUQsvgJooOI0X1mr3,Jay Rock,"conscious hip hop,hip hop,rap,southern hip hop,trap",male,Solo Act
26VFTg2z8YR0cCuwLzESi2,Halsey,"electropop,etherpop,indie poptimism,pop",female,Solo Act
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,"filmi,modern bollywood",,Band
48R2gYdPKtfnfKAzhSVPUx,Migrantes,cumbia pop,,Unknown
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,contemporary country,male,Solo Act
2Yf4MRVpt0rcAd5y5h5ph1,Caralisa Monteiro,modern bollywood,female,Solo Act
59MLbXG0jLVwJup3KAd6m1,Mr.Rain,"italian adult pop,italian pop",,Unknown
3wOsYKZM0zcKNasi3I7fP4,Mahalini,indonesian pop,female,Solo Act
3MrDVzg7ZXaYMyQmbDInr7,WIU,trap brasileiro,male,Solo Act
1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,nashville indie,male,Solo Act
2rmkQLzj0k4nZdQehOUByO,Chino Pacas,"corrido,corridos tumbados,sierreno",male,Solo Act
7cmuxPnXRJxwuYDHfbD8Eu,Zé Felipe,"agronejo,arrocha,arrochadeira,sertanejo,sertanejo universitario",male,Solo Act
0jdNdfi4vAuVi7a6cPDFBM,Lazza,"italian hip hop,italian pop,rap genovese,trap italiana",male,Solo Act
3xGlLcG9CUrs5MvFkSLOS5,Marco Mengoni,"italian adult pop,italian pop",male,Solo Act
718COspgdWOnwOFpJHRZHS,Luke Combs,"contemporary country,country",male,Solo Act
1vgQksyJ0IVz8y9XerEOy3,Madame,"italian hip hop,italian pop,trap italiana",,Band
5LcNPa8f8bRmZqELgoRFkN,Raim Laode,indonesian pop,,Unknown
0uGWkZRPp1Urk77XBrPBsZ,AgroPlay,agronejo,,Unknown
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,"alternative hip hop,modern rock,rock",,Band
35l9BRT7MXmM8bv2WDQiyB,beabadoobee,"bedroom pop,bubblegrunge,indie pop,pov: indie",female,Solo Act
1NNRWkhwmcXRimFYSBpB1y,Yng Lvcas,"reggaeton,urbano mexicano",male,Solo Act
1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,"corrido,norteno,sad sierreno",,Band
5szJHKg5xeUlQ9pTqzdpic,Taiu,trap argentino,male,Solo Act
0b1sIQumIAsNbqAoIClSpy,j-hope,"k-pop,k-rap",male,Solo Act
19HM5j0ULGSmEoRcrSe5x3,Milo j,"trap argentino,trap latino,urbano latino",male,Solo Act
0XK6kT7xcZAlcYrNjOgzJe,Carla Morrison,"cantautora mexicana,mexican pop",female,Solo Act
4yEIQ0lJDgUEfsuYx3Gsmr,La Kelly,,,Unknown
07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,"latin hip hop,mexican hip hop",,Band
31VFEohvhOUKrtAONEBhMG,Kenia OS,"latin viral pop,urbano mexicano",female,Solo Act
5vcMPVDXTLhJ4UpOZKXZtg,MC Xenon,"funk consciente,funk mtg,rap mineiro",,Solo Act
5ZEpz4ei1jHqvA4EHUeKqs,Os Gemeos da Putaria,funk mtg,,Unknown
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,"contemporary country,country,country road",male,Solo Act
64KEffDW9EtZ1y2vBYgq8T,Marshmello,"brostep,edm,pop,progressive electro house",male,Solo Act
3qsKSpcV3ncke3hw52JSMB,Young Miko,"trap latino,urbano latino",female,Solo Act
2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,"reggaeton,reggaeton flow,trap latino,urbano latino",,Band
5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,"trap boricua,trap latino,trap triste,urbano latino",male,Solo Act
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,"acoustic pop,ectofolk,folk,indie folk,lilith,modern folk rock,new americana",female,Solo Act
0Y6dVaC9DZtPNH4591M42W,TV Girl,pov: indie,,Band
2R21vXR83lH98kGeO99Y66,Anuel AA,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",male,Solo Act
64aJYyrXljOodnUG6jvhRD,DJ Luian,"reggaeton,reggaeton flow,trap latino,urbano latino",male,Solo Act
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,"alt z,electropop,pop",,Solo Act
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão,"arrocha,forro,sertanejo,sertanejo universitario",male,Solo Act
6iVo62B0bdTknRcrktCmak,KAI,k-pop,male,Solo Act
3Uees4yarZxpOrkxJsU8jA,Igow,,male,Solo Act
77DAFfvm3O9zT5dIoG0eIO,Kyla,uk funky,female,Solo Act
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,k-rap,male,Solo Act
4obzFoKoKRHIphyHzJ35G3,Becky G,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",female,Solo Act
1S82w4yw9TYIHZ889mPPaW,Kanii,"bedroom r&b,sped up",male,Solo Act
3HqSLMAZ3g3d5poNaI7GOU,IU,"k-pop,pop",female,Solo Act
0QdSoQy4EwwOACmhZobTQu,PR1ISVX,,,Unknown
6UZ0ba50XreR4TM8u322gs,JISOO,k-pop,female,Solo Act
3tVQdUvClmAT7URs9V3rsp,Wizkid,"afrobeats,afropop,azonto,nigerian hip hop,nigerian pop",male,Solo Act
6twEaJ9RPRYiCmWapjG8xh,Tony Aguirre,"corrido,corridos tumbados,sierreno",male,Solo Act
0dUyjgCyjfj5eMx6bX2TWf,FMK,"trap argentino,trap triste",male,Solo Act
06Q5VlSAku57lFzyME3HrM,Ke Personajes,cumbia pop,,Band
0pePYDrJGk8gqMRbXrLJC8,Luis R Conriquez,"corrido,corridos tumbados,norteno,sad sierreno,sierreno",male,Solo Act
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"lgbtq+ hip hop,neo soul",male,Solo Act
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,"j-pop,japanese teen pop",,Band
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,"reggaeton,urbano latino",male,Solo Act
2OhUNb01gLwygOizYvTm0e,Big One,trap argentino,,Band
3bvfu2KAve4lPHrhEFDZna,Lola Indigo,"latin viral pop,spanish pop",female,Solo Act
6RHTUrRF63xao58xh9FXYJ,IVE,k-pop girl group,,Band
51ZSh80McCt7vbqHouzW0A,Yahritza Y Su Esencia,sad sierreno,,Band
1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,indonesian pop,female,Solo Act
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"r&b brasileiro,rap cearense,trap brasileiro",male,Solo Act
3Isy6kedDrgPYoTS1dazA9,Sean Paul,"dance pop,dancehall,pop,pop rap",male,Solo Act
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,"k-pop,k-pop boy group",,Band
1c0ChJZVluriMPwFrTAmly,sped up 8282,sped up,,Solo Act
2eK9gcJQ6uqVvJL63dnOM3,Simone Mendes,"sertanejo,sertanejo universitario",female,Solo Act
5L1lO4eRHmJ7a0Q6csE5cT,LISA,k-pop,female,Solo Act
0T8Ix53aIN4F7aEKj4EnKy,Jasiel Nuñez,corrido,,Unknown
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,"atl hip hop,melodic rap,plugg,rap,trap",male,Solo Act
3VQDqjQ4wJyw8PzpGdlZpB,Colde,korean r&b,male,Solo Act
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,pop,,Band
1lpOgw56wZLDa8gaP6bSIs,Fast & Furious: The Fast Saga,soundtrack,,Unknown
6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,,male,Solo Act
1YRqgFNXqRyMDRr8ClS1NL,Kaliii,"rap,viral rap",female,Solo Act
7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,"indie r&b,pop r&b",female,Solo Act
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino",male,Solo Act
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,disco,male,Solo Act
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,"baroque pop,electropop,modern rock,uk alternative pop",,Band
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",,Band
2auC28zjQyVTsiZKNgPRGs,RM,k-rap,male,Solo Act
7a0XAaPaK2aDSqa8p3QnC7,Beéle,"reggaeton colombiano,trap latino,urbano latino",male,Solo Act
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,k-pop girl group,,Band
5wEgjH2s4SAiffRmzkBqHB,Wall Hein,trap brasileiro,,Solo Act
1gJdf4Yybu4X5A2xYV3NMV,Eden Muñoz,"corrido,musica mexicana,sierreno",male,Solo Act
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,"anime,k-pop boy group",,Band
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,"latin hip hop,reggaeton,trap latino,urbano latino",male,Solo Act
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,"filmi,gujarati pop,modern bollywood",,Band
7tojcuXcZ7eBlQjbAc65Ee,MC Caverinha,trap brasileiro,male,Solo Act
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,"colombian pop,latin pop,reggaeton,reggaeton colombiano,urbano latino",male,Solo Act
2h5Ha0ZiMFmOQD3iYcSXsy,KayBlack,"trap brasileiro,trap funk",male,Solo Act
3prRKGJz16RRMRSIM97nHw,Supernova Ent,trap brasileiro,,Unknown
3Apb2lGmGJaBmr0TTBJvIZ,Rusherking,"trap argentino,trap triste",male,Solo Act
51XrH5fQP2oIQynuKxSWcW,Sky Rompiendo,"trap latino,urbano latino",,Unknown
6WixbETKEXH0xBf0OB9kRB,Shadab Faridi,modern bollywood,male,Solo Act
38IHJBGBuaYXHEkIQd4DtF,Altamash Faridi,"desi pop,modern bollywood",male,Solo Act
0AqlFI0tz2DsEoJlKSIiT9,Emilia,pop argentino,female,Solo Act
0ebNdVaOfp6N0oZ1guIxM8,SUGA,k-pop,,Unknown
1vqR17Iv8VFdzure1TAXEq,LIT killah,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino",male,Solo Act
3x1jBMHHrDUQbtRrvV78h2,Abhijay Sharma,desi pop,,Unknown
2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,"funk 150 bpm,funk carioca,funk rj",,Unknown
5X5jKBLJ88Ji6tzwfL0g4c,Prod Malax,,,Unknown
7saGN6a32YNpiMPo2SWJxE,Bvga Beatz,trap brasileiro,male,Solo Act
5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,"trap argentino,trap latino,urbano latino",male,Solo Act
4YqwRbMLqGHRHLS1w2ZKse,Veigh,trap brasileiro,male,Solo Act
1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,pop argentino,female,Solo Act
34gAaWeYZoRER7MY3KBy1Q,Riar Saab,punjabi pop,,Unknown
7rkW85dBwwrJtlHRDkJDAC,NAV,"canadian hip hop,canadian trap,melodic rap,rap,trap",male,Solo Act
6xlRSRMLgZbsSNd0BMobwy,DENNIS,"funk carioca,funk das antigas,sertanejo universitario",male,Solo Act
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,"alt z,pop,pov: indie",male,Solo Act
4gzrZDyL5gYiROkv27pYKx,Varun Jain,"desi pop,modern bollywood",,Unknown
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,"dembow,rap dominicano,trap latino,urbano latino",male,Solo Act
487N2T9nIPEHrlTZLL3SQs,Zé Neto & Cristiano,"agronejo,arrocha,sertanejo,sertanejo universitario",,Band
4qDRNT8ldCfCjSp9lBzYC5,Joel De La P,,,Unknown
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,"alternative pop rock,pov: indie",male,Solo Act
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,"album rock,classic rock,country rock,rock,southern rock,swamp rock",,Band
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago rap,hip hop,rap",male,Solo Act
46MWeeHNVMYRIIofQBEX98,BEAM,"canadian hip hop,trap soul",male,Solo Act
4E2rKHVDssGJm2SCDOMMJB,Doechii,alternative r&b,female,Solo Act
5sBdzqT2jx5jacEUcBn6X1,Toian,,,Unknown
2O8vbr4RYPpk6MRA4fio7u,SAIKO,"trap latino,urbano espanol,urbano latino",,Band
5eumcnUkdmGvkvcsx1WFNG,Tito Double P,corrido,male,Solo Act
2jSGzJw0ebJLu7OLVSOcBP,Plan B,"reggaeton,trap latino,urbano latino",male,Solo Act
1ZMJSCQw8DIefcLb1FIpY0,Los Dareyes De La Sierra,"classic sierreno,corrido,corridos tumbados,musica mexicana,sierreno",,Unknown
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,"latin hip hop,reggaeton,trap latino,urbano latino",male,Solo Act
6zFMFB1JvNHkHvCSudF4id,S3BZS,,,Unknown
0GM7qgcRCORpGnfcN2tCiB,Tainy,"pop reggaeton,reggaeton,trap latino,urbano latino",male,Solo Act
3E12tRURRvPfHz0hAMCFYc,Omar Courtz,"trap boricua,trap latino,urbano latino",male,Solo Act
4SQdUpG4f7UbkJG3cJ2Iyj,Arca,"ai,art pop,deconstructed club,escape room,experimental pop,fluxwork",non-binary,Solo Act
77ziqFxp5gaInVrF2lj4ht,Sech,"panamanian pop,reggaeton,trap latino,urbano latino",male,Solo Act
6Ovxg5WDcnSQc8iQXv0IvI,DJ 900,,,Solo Act
1rIc4yTieeRq25NA3T8RQ5,DJ Matt D,funk consciente,male,Solo Act
7me0S5Z40qVWj3gzyK8aC3,Mc Livinho,"funk carioca,funk paulista,funk rj",male,Solo Act
4XP7cGw4t8BqZ8Du5q3bHg,Emir Can İğrek,"turkish alt pop,turkish pop",male,Unknown
1etNnR2SdlelBQAICa2Q5m,Mc Pedrinho,"funk carioca,funk mtg,funk paulista",male,Solo Act
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"emo,modern rock,pop,rock",,Band
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,art pop,female,Solo Act
18dspUI6gqabm5XCC2RcUD,SOG,reggaeton colombiano,,Band
7j6DKwmjbxvpQO8h914uEz,Ryan Castro,"reggaeton,trap colombiano,trap latino,urbano latino",male,Solo Act
0f1IECbrVV952unZkzrsg2,Mc Gw,"funk carioca,funk mtg,funk paulista,funk rj",male,Solo Act
5r3wPya2PpeTTsXsGhQU8O,Shubh,punjabi hip hop,male,Solo Act
0ivrHNM8urVaCkgRX8rtKH,Mc Menor Do Alvorada,phonk brasileiro,,Solo Act
4F4pp8NUW08JuXwnoxglpN,Bad Gyal,"neoperreo,rap catala,rap latina,trap catala,urbano espanol,urbano latino",female,Solo Act
3DIMAAaWSlVl1YQ9nsQmUN,Dj Nk Da Serra,funk mtg,,Unknown
7gW0r5CkdEUMm42w9XpyZO,Laufey,gen z singer-songwriter,female,Solo Act
3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,indonesian pop,female,Solo Act
5dLqjc2m428QbostsKrUYW,Fepache,,,Unknown
23ot0eI6ByBW6LrlBfr2bm,Pedro Lotto,trap brasileiro,male,Solo Act
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,"modern rock,pop,pov: indie,rock",,Band
4JA9UvIYD3D5kL7utiGJMI,Mc Magrinho,"deep funk ostentacao,funk carioca,funk mtg,funk ostentacao",,Unknown
